인허가번호,업소명,업종,업소주소,인허가관할기관
20090421114,1004마트산남점,기타식품판매업,"충청북도 청주시 서원구 원흥로 17, 리더스타운 1층 104호~108호 (산남동)",충청북도 청주시 서원구
20090421180,홈플러스(주)익스프레스청주개신점,기타식품판매업,"충청북도 청주시 서원구 경신로 45, 1층 (개신동)",충청북도 청주시 서원구
20090421326,(주)농협충북유통하나로클럽산남점,기타식품판매업,"충청북도 청주시 서원구 산남로 12, (산남동,(1층))",충청북도 청주시 서원구
20090421481,하모니마트(산남점),기타식품판매업,"충청북도 청주시 서원구 두꺼비로78번길 12, (산남동,(1층))",충청북도 청주시 서원구
20100421220,GS수퍼마켓 사직점,기타식품판매업,"충청북도 청주시 서원구 창직로55번길 7, 1층 (사창동)",충청북도 청주시 서원구
20100421336,우리마트,기타식품판매업,"충청북도 청주시 서원구 창직로 33, 1층 (사창동)",충청북도 청주시 서원구
20100421379,하모니마트 수곡점,기타식품판매업,"충청북도 청주시 서원구 청남로2104번길 27, (수곡동,(1층))",충청북도 청주시 서원구
20100421431,영마트 분평점,기타식품판매업,"충청북도 청주시 서원구 매봉로12번길 2, 1층 (분평동)",충청북도 청주시 서원구
20120421111,천사(1004)마트,기타식품판매업,"충청북도 청주시 서원구 모충로12번길 9-13, 한사랑아파트상가동 8,9,10호 (개신동)",충청북도 청주시 서원구
20130421134,(주)원유통,기타식품판매업,"충청북도 청주시 서원구 1순환로1063번길 61-30, 1층 (분평동)",충청북도 청주시 서원구
20140421065,주식회사 다산,기타식품판매업,"충청북도 청주시 서원구 성봉로 178, 1층 (개신동)",충청북도 청주시 서원구
20150421024,(주)농심가4호점,기타식품판매업,"충청북도 청주시 서원구 청남로2005번길 48, 1층 (분평동)",충청북도 청주시 서원구
20150421098,병운할인마트(공산.신선),기타식품판매업,"충청북도 청주시 서원구 사직대로265번길 16, 1층 (사직동)",충청북도 청주시 서원구
20180430360,GS슈퍼마켓(성화점),기타식품판매업,"충청북도 청주시 서원구 신화로36번길 14, 1층 (성화동)",충청북도 청주시 서원구
20190430443,열린마트,기타식품판매업,"충청북도 청주시 서원구 예체로 23, 개신동 상원빌딩 1층 (개신동)",충청북도 청주시 서원구
20200430146,성화마트,기타식품판매업,"충청북도 청주시 서원구 장전로12번길 5, 1층 (성화동)",충청북도 청주시 서원구
20080417305,복지농산,집단급식소식품판매업,"충청북도 청주시 상당구 용암로 74-13, (용암동,(1층))",충청북도 청주시 상당구
20080417330,일신상회,집단급식소식품판매업,충청북도 청주시 상당구 문의면 문의시내로 48-1,충청북도 청주시 상당구
20110417154,명가식품 청주센타,집단급식소식품판매업,"충청북도 청주시 상당구 단재로 119, (영운동,(1층))",충청북도 청주시 상당구
20140417181,(주)농협충북유통,집단급식소식품판매업,"충청북도 청주시 상당구 무농정로 32, (방서동)",충청북도 청주시 상당구
20170417255,남양유통(청주동부키즈),집단급식소식품판매업,"충청북도 청주시 상당구 당산로 55, 3동 1층 (용담동)",충청북도 청주시 상당구
20170421264,청주서부키즈,집단급식소식품판매업,"충청북도 청주시 상당구 무농정로31번길 22, 1층 (용암동)",충청북도 청주시 상당구
20180426350,(주)떡과풍경,집단급식소식품판매업,"충청북도 청주시 상당구 문의면 남계3길 22, 2동 1층",충청북도 청주시 상당구
20180426423,다온유통,집단급식소식품판매업,"충청북도 청주시 상당구 용암로99번길 12, 1층 (용암동)",충청북도 청주시 상당구
20190430064,서원푸드,집단급식소식품판매업,"충청북도 청주시 상당구 영운천로133번길 28, 지하1층 (용정동)",충청북도 청주시 상당구
20070417462,(주)농협충북유통,유통전문판매업,"충청북도 청주시 상당구 무농정로 32, 1층 (방서동)",충청북도 청주시 상당구
20070417069,에스에이치푸드,유통전문판매업,충청북도 청주시 상당구 가덕면 삼항추뜸길 39-1,충청북도 청주시 상당구
20090417378,사회적기업희망그린마을,유통전문판매업,"충청북도 청주시 상당구 무심동로282번길 8, (석교동,1층)",충청북도 청주시 상당구
20130417205,민강주식회사,유통전문판매업,"충청북도 청주시 상당구 남사로 73-11, (서문동, B동 14호)",충청북도 청주시 상당구
20150417066,숫총각,유통전문판매업,"충청북도 청주시 상당구 낙영로 31-1, 1층 (용암동)",충청북도 청주시 상당구
20150417324,주식회사루앤비,유통전문판매업,"충청북도 청주시 상당구 사직대로 360-1, 2층 (서문동)",충청북도 청주시 상당구
20150417344,줌마푸드,유통전문판매업,"충청북도 청주시 상당구 용암로 94, 1층 (용암동)",충청북도 청주시 상당구
20160417423,농업회사법인더블유엘티글로벌주식회사,유통전문판매업,"충청북도 청주시 상당구 사직대로361번길 54-1, 2층 (북문로2가)",충청북도 청주시 상당구
20170417423,하늘농부,유통전문판매업,"충청북도 청주시 상당구 꽃산서로8번길 70-2, 1층 (금천동)",충청북도 청주시 상당구
20180426044,햇살로과수원,유통전문판매업,"충청북도 청주시 상당구 사직대로 368, 3층 (북문로1가)",충청북도 청주시 상당구
20180426048,농업회사법인대한곤충산업(주),유통전문판매업,"충청북도 청주시 상당구 월평로 249, 부영아파트 상가동 205호 (용암동)",충청북도 청주시 상당구
20180426181,흙고을농장,유통전문판매업,"충청북도 청주시 상당구 무농정로2번길 45, 1층 (용암동)",충청북도 청주시 상당구
20180426230,영농조합법인청주시아로니아,유통전문판매업,"충청북도 청주시 상당구 미원면 기암구말길 103-8, 1층",충청북도 청주시 상당구
20180426311,미원사과영농조합,유통전문판매업,"충청북도 청주시 상당구 낭성면 단재로 1619-20, 1층",충청북도 청주시 상당구
20180426358,자연건강나라,유통전문판매업,"충청북도 청주시 상당구 용암로 84, 1층 (용암동)",충청북도 청주시 상당구
20180426368,가덕아로니아,유통전문판매업,"충청북도 청주시 상당구 가덕면 인차시동로 175, 1층",충청북도 청주시 상당구
20180426511,농업회사법인(주)애쁘르팜,유통전문판매업,"충청북도 청주시 상당구 미원면 어암2길 28, 주3동 1층",충청북도 청주시 상당구
20190426285,베러초이스,유통전문판매업,"충청북도 청주시 상당구 1순환로1594번길 56-2, 1층 (용정동)",충청북도 청주시 상당구
20190426302,바코드커피컴퍼니,유통전문판매업,"충청북도 청주시 상당구 용암북로138번길 18-1, 4층 (용암동)",충청북도 청주시 상당구
20190426385,올리브푸드,유통전문판매업,"충청북도 청주시 상당구 용암로103번길 32, 1층 (용암동)",충청북도 청주시 상당구
20190426446,백민구절초연구소,유통전문판매업,"충청북도 청주시 상당구 문의면 문의시내2길 15-9, 부2동 1층",충청북도 청주시 상당구
20190426550,(주)영진에프앤비,유통전문판매업,"충청북도 청주시 상당구 무심동로302번길 34, 1층 (남주동)",충청북도 청주시 상당구
20190426563,청주배연구회영농조합법인,유통전문판매업,"충청북도 청주시 상당구 남일면 은행상야로 213, 1~2층",충청북도 청주시 상당구
20200426004,다후바이오,유통전문판매업,"충청북도 청주시 상당구 월평로 152, 2층 201호 (용암동)",충청북도 청주시 상당구
20200426133,농업회사법인주식회사오누이,유통전문판매업,"충청북도 청주시 상당구 교서로 8-2, 3층 (영동)",충청북도 청주시 상당구
20200426142,평화국수,유통전문판매업,"충청북도 청주시 상당구 청남로2184번길 1, 1층 (석교동)",충청북도 청주시 상당구
20200426184,브라운푸드,유통전문판매업,"충청북도 청주시 상당구 무심동로302번길 10, 1층 (남주동)",충청북도 청주시 상당구
20200426259,명가오향족발,유통전문판매업,"충청북도 청주시 상당구 호미로165번길 46, 1층 (용암동)",충청북도 청주시 상당구
19960417060,청주농업협동조합,기타식품판매업,"충청북도 청주시 상당구 1순환로 1265, 1층 (용암동, 청주농협A동)",충청북도 청주시 상당구
19980417353,(주)농협충북유통,기타식품판매업,"충청북도 청주시 상당구 무농정로 32, (방서동)",충청북도 청주시 상당구
19990417144,희망마트,기타식품판매업,"충청북도 청주시 상당구 쇠내로 149, (영운동, 1층)",충청북도 청주시 상당구
20020417158,롯데쇼핑(주)롯데슈퍼금천점,기타식품판매업,"충청북도 청주시 상당구 수영로 265, (금천동)",충청북도 청주시 상당구
20020417325,롯데쇼핑(주)롯데마트상당점,기타식품판매업,"충청북도 청주시 상당구 용암북로160번길 60, (용암동)",충청북도 청주시 상당구
20020417494,홈플러스(주)청주성안점,기타식품판매업,"충청북도 청주시 상당구 사직대로 346, (서문동)",충청북도 청주시 상당구
20030417310,D-마트,기타식품판매업,충청북도 청주시 상당구 미원면 미원시내2길 10,충청북도 청주시 상당구
20040417026,삼창마트,기타식품판매업,충청북도 청주시 상당구 미원면 미원시내2길 21-1,충청북도 청주시 상당구
20060417025,(주)지에스리테일GS수퍼청주용담점,기타식품판매업,"충청북도 청주시 상당구 산성로116번길 44, (용담동)",충청북도 청주시 상당구
20070417046,(주)이마트에브리데이탑동점,기타식품판매업,"충청북도 청주시 상당구 용담로82번길 16, (탑동)",충청북도 청주시 상당구
20080417228,제이마트(J마트),기타식품판매업,충청북도 청주시 상당구 영운동 81번지 16호 (1층),충청북도 청주시 상당구
20100417014,청남농협하나로마트,기타식품판매업,충청북도 청주시 상당구 남일면 단재로 461,충청북도 청주시 상당구
20110417023,케이(K)마트,기타식품판매업,"충청북도 청주시 상당구 단재로 123, (영운동,(1층))",충청북도 청주시 상당구
20110417388,하모니마트청주금천점,기타식품판매업,"충청북도 청주시 상당구 쇠내로 119, (금천동)",충청북도 청주시 상당구
20130417044,(주)피에이치클럽 토마토슈퍼마켓,기타식품판매업,"충청북도 청주시 상당구 낙영로24번길 5, (용암동, 1층)",충청북도 청주시 상당구
20130417148,아이마트,기타식품판매업,"충청북도 청주시 상당구 교동로 165, (용담동)",충청북도 청주시 상당구
20170417239,삼보홈마트,기타식품판매업,"충청북도 청주시 상당구 중고개로215번길 25, 1층 (용정동)",충청북도 청주시 상당구
20170417263,늘푸른할인마트,기타식품판매업,"충청북도 청주시 상당구 호미로202번길 5, 1층 (용정동)",충청북도 청주시 상당구
20170417395,동청주농협하나로마트,기타식품판매업,"충청북도 청주시 상당구 미원면 단재로 2435, 1층",충청북도 청주시 상당구
20170417546,(주)농협충북유통하나로마트용정점,기타식품판매업,"충청북도 청주시 상당구 용정로28번길 5, 1층 (용정동)",충청북도 청주시 상당구
20180426196,제이마트(금천점),기타식품판매업,"충청북도 청주시 상당구 수영로218번길 3, 1층 (금천동)",충청북도 청주시 상당구
20190426084,토마토금천점,기타식품판매업,"충청북도 청주시 상당구 중고개로 279, 1층 (금천동)",충청북도 청주시 상당구
20190426158,GS수퍼청주센트럴자이점,기타식품판매업,"충청북도 청주시 상당구 단재로 316, 상가동2동 1층 102~105호 (방서동, 청주센트럴자이)",충청북도 청주시 상당구
20080443102,기현이네식품공판장,집단급식소식품판매업,충청북도 진천군 광혜원면 중리1길 7,충청북도 진천군
20080443108,재원식품,집단급식소식품판매업,충청북도 진천군 진천읍 중앙동6길 3,충청북도 진천군
20080443124,광성상회,집단급식소식품판매업,충청북도 진천군 광혜원면 장기3길 7-1,충청북도 진천군
20120443016,진천축협벽암지점,집단급식소식품판매업,충청북도 진천군 진천읍 문화로 200-31,충청북도 진천군
20120443064,문백농업협동조합,집단급식소식품판매업,충청북도 진천군 문백면 옥성1길 3,충청북도 진천군
20170443080,혜린푸드시스템,집단급식소식품판매업,충청북도 진천군 진천읍 원덕로 191,충청북도 진천군
19950443017,동서식품(주),유통전문판매업,충청북도 진천군 광혜원면 광혜원산단2길 78-11,충청북도 진천군
19950443106,(주)네이처텍,유통전문판매업,충청북도 진천군 초평면 용정길 29-8,충청북도 진천군
19960443005,(주)면사랑,유통전문판매업,충청북도 진천군 이월면 궁동길 51-24,충청북도 진천군
19980443150,씨제이푸드빌(주),유통전문판매업,충청북도 진천군 광혜원면 광혜원산단길 107,충청북도 진천군
19990443023,(주)팔도 진천공장,유통전문판매업,충청북도 진천군 광혜원면 광혜원산단길 88,충청북도 진천군
19990443104,(주)다정,유통전문판매업,충청북도 진천군 이월면 장수로 371,충청북도 진천군
19990443189,(주)피죤 진천공장,유통전문판매업,충청북도 진천군 초평면 용정길 29-7,충청북도 진천군
20000443077,(주)정원,유통전문판매업,충청북도 진천군 진천읍 장관2길 59-20,충청북도 진천군
20010443216,홍영식품(주),유통전문판매업,충청북도 진천군 이월면 진광로 460,충청북도 진천군
20020443180,농업회사법인(주)주원산오리,유통전문판매업,충청북도 진천군 광혜원면 진광로 941-5,충청북도 진천군
20030443111,(주)코시스바이오,유통전문판매업,충청북도 진천군 문백면 농다리로 394,충청북도 진천군
20030443179,해피아울렛 농업회사법인 주식회사 2공장,유통전문판매업,충청북도 진천군 초평면 영신길 37-11,충청북도 진천군
20030098273,(주)세모,유통전문판매업,충청북도 진천군 덕산읍 석장2길 27,충청북도 진천군
20040443178,(주)동원 F&B,유통전문판매업,충청북도 진천군 광혜원면 광혜원산단길 112,충청북도 진천군
20050443027,(주)한국에프앤엠,유통전문판매업,충청북도 진천군 덕산읍 덕금로 501-2,충청북도 진천군
20050443164,자혜식품(주),유통전문판매업,충청북도 진천군 덕산읍 한삼로 69-26,충청북도 진천군
20060443129,해피아울렛 농업회사법인 주식회사 1공장,유통전문판매업,충청북도 진천군 초평면 영신길 37-9,충청북도 진천군
20060050509,보전식품,유통전문판매업,충청북도 진천군 백곡면 백곡로 577-20,충청북도 진천군
20070443128,씨제이제일제당(주),유통전문판매업,충청북도 진천군 광혜원면 광혜원산단2길 112,충청북도 진천군
20080443007,(주)삼광식품,유통전문판매업,충청북도 진천군 이월면 생거진천로 1492,충청북도 진천군
20090443094,알리코제약(주),유통전문판매업,충청북도 진천군 광혜원면 용소2길 21,충청북도 진천군
20090445070,(주)태평,유통전문판매업,충청북도 진천군 덕산읍 산수산단2로 103,충청북도 진천군
20100443013,진천장양 영농조합,유통전문판매업,충청북도 진천군 이월면 송림7길 42,충청북도 진천군
20100443025,동국제약(주),유통전문판매업,"충청북도 진천군 광혜원면 사동길 18-1, 동국제약",충청북도 진천군
20100443052,한진식품,유통전문판매업,충청북도 진천군 초평면 은진로 446,충청북도 진천군
20100443057,리치밀(주),유통전문판매업,충청북도 진천군 덕산읍 인화길 48-29,충청북도 진천군
20110443015,경천식품(주),유통전문판매업,충청북도 진천군 진천읍 문화11길 20,충청북도 진천군
20110443077,(주)바른길,유통전문판매업,"충청북도 진천군 진천읍 문화12길 6, (주)바른길",충청북도 진천군
20120443022,다오네농업회사법인(주),유통전문판매업,충청북도 진천군 진천읍 장수로 7,충청북도 진천군
20120443065,(주)참선진녹즙,유통전문판매업,충청북도 진천군 문백면 태락1길 27-82,충청북도 진천군
20130443062,베이시스푸드,유통전문판매업,충청북도 진천군 진천읍 금사로 170,충청북도 진천군
20130443063,베이시스푸드(주),유통전문판매업,충청북도 진천군 진천읍 금사로 170,충청북도 진천군
20130443077,혜성음료(주),유통전문판매업,충청북도 진천군 진천읍 문화로 150,충청북도 진천군
20130443094,삼채나라진천삼채영농조합법인,유통전문판매업,충청북도 진천군 진천읍 중앙동로 123,충청북도 진천군
20140443012,(주)스엔코,유통전문판매업,충청북도 진천군 진천읍 덕금로 208,충청북도 진천군
20150443008,(주)에스앤푸드,유통전문판매업,충청북도 진천군 광혜원면 광혜원산단2길 38,충청북도 진천군
20150443013,꽃샘농원,유통전문판매업,충청북도 진천군 이월면 수청길 8-1,충청북도 진천군
20150443056,해마로푸드서비스(주),유통전문판매업,충청북도 진천군 덕산읍 신척산단1로 5,충청북도 진천군
20150443077,(주)한울타리식품,유통전문판매업,충청북도 진천군 이월면 산수산단2로 139,충청북도 진천군
20150443235,라온농원,유통전문판매업,충청북도 진천군 진천읍 백사천길 67,충청북도 진천군
20150443341,(주)다인소재,유통전문판매업,충청북도 진천군 덕산읍 신척산단5로 71,충청북도 진천군
20150445164,(주)후드원,유통전문판매업,충청북도 진천군 덕산읍 신척산단5로 127,충청북도 진천군
20160443023,(주)코비엠아이엔씨,유통전문판매업,충청북도 진천군 문백면 농다리로 1177-24,충청북도 진천군
20160443065,코비엠(주),유통전문판매업,충청북도 진천군 진천읍 문진로 1167,충청북도 진천군
20160443121,그린라이트농장,유통전문판매업,충청북도 진천군 이월면 진광로 787,충청북도 진천군
20160443245,우리농산,유통전문판매업,충청북도 진천군 문백면 농다리로 1177-24,충청북도 진천군
20160443291,늘푸른케어,유통전문판매업,충청북도 진천군 이월면 미리실길 20,충청북도 진천군
20160443355,농업회사법인(주)에이치엠디씨,유통전문판매업,충청북도 진천군 초평면 초평로 772-11,충청북도 진천군
20170443075,스카이푸드(주),유통전문판매업,충청북도 진천군 백곡면 백곡로 577-4,충청북도 진천군
20170443087,농업회사법인만나씨이에이,유통전문판매업,충청북도 진천군 이월면 진광로 441,충청북도 진천군
20170443135,(주)송림푸드,유통전문판매업,충청북도 진천군 덕산읍 이덕로 687-33,충청북도 진천군
20170443171,디에스코리아,유통전문판매업,충청북도 진천군 진천읍 장수로 143,충청북도 진천군
20170443340,문백농업협동조합,유통전문판매업,충청북도 진천군 문백면 옥성1길 10,충청북도 진천군
20180450006,(주)그린제약,유통전문판매업,"충청북도 진천군 문백면 농다리로 1098, 그린제약(주)",충청북도 진천군
20180450019,진천베리팜,유통전문판매업,충청북도 진천군 덕산읍 덕금로 857,충청북도 진천군
20180450020,(주)삼아벤처,유통전문판매업,"충청북도 진천군 이월면 이덕로 566, (주)삼아벤처",충청북도 진천군
20180450139,(주)하나리,유통전문판매업,충청북도 진천군 진천읍 문화11길 20,충청북도 진천군
20180450162,(주)휴온스내츄럴,유통전문판매업,"충청북도 진천군 이월면 진광로 709-104, (주)청호네추럴",충청북도 진천군
20180450283,씨제이제일제당(주)진천BLOSSOM CAMPUS,유통전문판매업,"충청북도 진천군 진천읍 씨제이로 110, CJ제일제당(주)",충청북도 진천군
20190450054,미잠미과,유통전문판매업,"충청북도 진천군 이월면 미리실길 125, 생거진천하이라이스푸드",충청북도 진천군
20190450055,열두바구니,유통전문판매업,충청북도 진천군 이월면 진안로 362-6,충청북도 진천군
20190450168,(주)가화에프앤씨,유통전문판매업,"충청북도 진천군 덕산읍 이덕로 730-15, 창연실업",충청북도 진천군
20190450302,(주)원일식품,유통전문판매업,"충청북도 진천군 진천읍 진광로 120-6, (주)원일식품",충청북도 진천군
20200450008,씨제이제일제당(주)진천BLOSSOM CAMPUS 4동,유통전문판매업,"충청북도 진천군 진천읍 씨제이로 110, CJ제일제당(주) 4동",충청북도 진천군
20200450059,산초식품영농조합법인 제2공장,유통전문판매업,"충청북도 진천군 진천읍 송강로 755, 삼보산업",충청북도 진천군
20200450149,농업회사법인(주)다울,유통전문판매업,충청북도 진천군 진천읍 사랑재길 22,충청북도 진천군
19980443085,주식회사영마트,기타식품판매업,충청북도 진천군 진천읍 중앙동9길 40-3,충청북도 진천군
19980443091,광혜원농협하나로마트,기타식품판매업,충청북도 진천군 광혜원면 장기길 91,충청북도 진천군
19980443078,진천농협하나로마트,기타식품판매업,충청북도 진천군 진천읍 중앙동5길 12,충청북도 진천군
20000443019,(주)주성마트 광혜원점,기타식품판매업,"충청북도 진천군 광혜원면 화랑5길 3, 화랑5길 7",충청북도 진천군
20010443005,화랑마트,기타식품판매업,충청북도 진천군 진천읍 남산길 64,충청북도 진천군
20020443012,(주)주성마트,기타식품판매업,충청북도 진천군 이월면 진안로 5,충청북도 진천군
20030443116,(주)GS리테일진천점,기타식품판매업,충청북도 진천군 진천읍 남산길 78,충청북도 진천군
20030443126,덕산농협하나로마트,기타식품판매업,충청북도 진천군 덕산읍 용몽2길 17-7,충청북도 진천군
20040443163,진천축협벽암지점,기타식품판매업,충청북도 진천군 진천읍 문화로 200-31,충청북도 진천군
20060443136,이월농협하나로마트,기타식품판매업,충청북도 진천군 이월면 송림6길 45,충청북도 진천군
20090443216,롯데쇼핑(주)롯데슈퍼 광혜원점,기타식품판매업,충청북도 진천군 광혜원면 광혜원산단1길 115-4,충청북도 진천군
20150443104,(주)남한강마트진천점,기타식품판매업,충청북도 진천군 진천읍 대촌길 1,충청북도 진천군
20170443233,금수레마트,기타식품판매업,충청북도 진천군 덕산읍 덕금로 807,충청북도 진천군
20170443366,(주)이마트에브리데이 진천옥동점,기타식품판매업,충청북도 진천군 덕산읍 연미1길 33,충청북도 진천군
20180450038,이플러스마트 광혜원점,기타식품판매업,"충청북도 진천군 광혜원면 화랑6길 8-9, 주식회사 대한",충청북도 진천군
20180450293,엘마트 진천점,기타식품판매업,충청북도 진천군 덕산읍 시가로 15,충청북도 진천군
20190450147,남한강마트 광혜원점,기타식품판매업,충청북도 진천군 광혜원면 진광로 1563,충청북도 진천군
20190450296,노브랜드,기타식품판매업,"충청북도 진천군 덕산읍 대하로 138, C동 111호",충청북도 진천군
20190450377,덕산식자재마트,기타식품판매업,충청북도 진천군 덕산읍 덕금로 793,충청북도 진천군
20080442031,신용유통,집단급식소식품판매업,충청북도 증평군 증평읍 장뜰로 88-2,충청북도 증평군
20080442036,농업회사법인자연과사람주식회사,집단급식소식품판매업,충청북도 증평군 증평읍 장뜰로 84,충청북도 증평군
20080442038,준수유통,집단급식소식품판매업,충청북도 증평군 증평읍 삼보로7길 26,충청북도 증평군
20080442093,주식회사 신성,집단급식소식품판매업,충청북도 증평군 증평읍 중앙로 126,충청북도 증평군
20140442069,충북중앙키즈,집단급식소식품판매업,충청북도 증평군 증평읍 초중2길 37-4,충청북도 증평군
20160442147,그린푸드,집단급식소식품판매업,"충청북도 증평군 증평읍 장뜰로 84, 2층",충청북도 증평군
20180449153,주식회사 대경네트웍스,집단급식소식품판매업,"충청북도 증평군 증평읍 삼일로2길 14, 1층",충청북도 증평군
20180449165,농업회사법인 해우림 주식회사,집단급식소식품판매업,충청북도 증평군 증평읍 방곡1길 4,충청북도 증평군
20190449079,농업회사법인 동방팜스(주),집단급식소식품판매업,충청북도 증평군 도안면 증평2산단로 6,충청북도 증평군
20200449001,화랑마트,집단급식소식품판매업,충청북도 증평군 증평읍 증평로 3,충청북도 증평군
20200449005,(주) 증평할인마트,집단급식소식품판매업,"충청북도 증평군 증평읍 증평로 38, 증평할인마트",충청북도 증평군
20000442003,풀무원건강생활(주),유통전문판매업,충청북도 증평군 도안면 원명로 35,충청북도 증평군
